timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
2775835,0,4,-2,-11,-4,-2,1,-3
2775835,-2,2,-6,1,0,-1,-11,2
2791699,8,0,1,1,1,1,17,3
2791699,-10,-5,1,5,-1,-2,-7,-5
2799700,-2,8,2,-4,-1,2,4,-5
2799700,-4,-3,-3,-4,-5,-3,3,4
2806700,-6,-6,2,0,-3,-2,-12,-10
2806700,-1,-11,-6,1,-1,0,5,-1
2820701,-8,9,-2,-4,3,-1,18,5
2820701,-10,-16,5,4,3,1,-14,-2
2828701,-3,-1,16,5,0,0,26,3
2828701,0,7,-31,-11,-4,-6,-10,-2
2835701,10,-4,-5,-1,-3,-3,-10,-10
2835701,-6,-5,17,-1,-1,0,7,7
2844702,-1,6,-21,1,0,-1,-9,1
2844702,5,-8,5,-5,-3,1,-8,5
2859217,5,9,7,2,2,0,10,5
2859217,8,12,-9,0,-2,-2,-5,-5
2866218,-13,-18,4,5,-1,0,-6,-4
2866218,-3,-3,9,4,3,-1,0,-2
2880739,-7,-5,-9,-10,-8,-6,-23,-4
2880739,-1,-7,-2,-6,-4,1,34,5
2888866,4,5,-1,-4,0,-3,-22,-2
2888866,-16,0,6,2,2,1,19,-3
2895933,4,1,2,1,0,2,6,-4
2895933,5,-9,-23,-1,-1,-2,-1,-4
2905735,-5,5,14,-2,-5,-3,-3,-3
2905735,5,3,-5,-9,-2,-3,-10,0
2919856,-5,-3,-3,4,3,-1,-9,2
2919856,0,10,-4,-6,-1,-1,-4,-5
2926862,0,-18,-8,6,-2,-3,4,-3
2926862,2,-5,13,2,-1,0,-12,3
2941861,0,3,-14,-2,1,1,5,0
2941861,-2,-1,4,1,-2,-2,-1,4
2948862,11,0,-38,-12,-4,-3,0,2
2948862,-23,-3,10,-5,-1,0,2,-2
2955744,1,-17,-13,-8,-4,-4,-5,-5
2955744,-1,2,4,7,2,2,-3,-2
2965695,-6,3,6,-3,-2,-1,-1,0
2965695,0,-3,-1,2,-3,-3,0,-1
2979857,0,3,8,-1,1,1,-21,-3
2979857,1,1,0,5,-2,-4,16,8
2986658,18,2,4,-1,0,3,37,0
2986658,0,4,-6,-5,-1,-2,-8,-9
3001658,-3,-3,6,2,0,1,-5,-2
