timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
2715401,-11,-3,3,1,-1,0,-12,-3
2715401,11,5,6,-2,-2,-1,12,3
2730664,-1,0,-8,-2,-3,-2,-8,-5
2730664,-2,-5,-3,-2,-2,0,11,8
2736866,-6,-3,1,-1,0,-3,-19,-9
2736866,-8,-5,1,-1,-2,-1,-3,-2
2753870,-7,8,-5,-1,-1,1,17,5
2753870,1,-1,4,-2,0,-3,5,15
2755666,-1,-18,-12,-1,-1,-1,-8,-12
2755666,-2,-7,3,-2,-3,-1,22,3
2767877,8,-2,-2,-3,-2,-3,-9,-6
2767877,-1,5,-4,1,2,-3,-11,3
2774878,-13,0,-5,-3,-2,-3,-11,-7
2774878,16,5,-3,-4,-5,-3,-11,-2
2790882,-8,0,14,-1,-3,-2,-5,-3
2790882,-4,-8,-29,-4,-1,0,1,1
2796767,2,-5,-5,-1,2,-1,-6,-3
2796767,-13,2,2,1,1,0,-4,-2
2814176,4,-1,-1,2,0,1,-1,4
2814176,12,5,-1,-1,-2,-2,1,-8
2816176,1,-6,-4,-3,-5,-3,1,5
2816176,-5,-4,-5,-1,-2,0,-1,-3
2827183,-8,-14,1,-2,-1,2,-8,-1
2827183,-5,0,4,0,-2,-2,-7,1
2837183,5,-1,-3,-3,0,0,11,-4
2837183,0,5,2,-4,-1,-2,-18,3
2851184,-2,-8,-8,1,0,-1,29,2
2851184,-4,-5,5,-3,-2,-3,-22,-7
2857186,7,6,-5,-1,-3,0,4,4
2857186,-8,10,4,-2,-5,-1,11,-4
2874414,-10,-7,-14,-5,-3,-2,-12,-3
2874414,21,2,6,-1,-1,0,-6,0
2876410,0,3,-17,-1,-2,-3,-15,-4
2876410,-6,-3,0,-1,2,-1,5,0
2888415,2,2,-2,-1,0,0,-6,-5
2888415,-10,-2,-22,-3,-2,-1,12,-1
2897188,-2,-16,-4,-3,-2,-2,-7,-1
2897188,-4,12,10,3,-2,-1,0,-3
2911311,3,0,-9,-2,-3,-2,-3,-5
2911311,-4,-8,-4,-1,-1,-2,-5,-3
2917453,-7,5,2,-1,-2,0,6,-5
2917453,-9,-7,-7,-1,0,-3,-33,1
2934297,0,2,7,4,3,1,69,2
2934297,-3,-2,8,-3,-4,-1,-6,-6
2936297,3,2,-2,-4,-2,-2,-1,-3
2936297,-14,-6,2,-2,-1,-1,-6,-5
2947297,0,6,-2,-2,-3,-5,-32,4
2947297,7,-16,-4,-1,-5,-3,-4,-13
2956298,-3,-5,11,-3,-3,-2,6,9
2956298,2,2,2,-1,-1,1,16,-2
2971481,4,-4,-3,1,0,-1,-19,-4
2971481,-17,0,0,-2,0,-2,5,-2
